item_id,timestamp,Amazon_OrderCount,Amazon_NumberOfPieces,Amazon_TotalRevenue,Chick-Fil-A_OrderCount,Chick-Fil-A_NumberOfPieces,Chick-Fil-A_TotalRevenue,Chipotle_OrderCount,Chipotle_NumberOfPieces,Chipotle_TotalRevenue,Costco_OrderCount,Costco_NumberOfPieces,Costco_TotalRevenue,Home_Depot_OrderCount,Home_Depot_NumberOfPieces,Home_Depot_TotalRevenue,Home_Goods_OrderCount,Home_Goods_NumberOfPieces,Home_Goods_TotalRevenue,Lowes_OrderCount,Lowes_NumberOfPieces,Lowes_TotalRevenue,Shein_OrderCount,Shein_NumberOfPieces,Shein_TotalRevenue,Starbucks_OrderCount,Starbucks_NumberOfPieces,Starbucks_TotalRevenue,T.J._Maxx_OrderCount,T.J._Maxx_NumberOfPieces,T.J._Maxx_TotalRevenue,Target_OrderCount,Target_NumberOfPieces,Target_TotalRevenue,Walmart_OrderCount,Walmart_NumberOfPieces,Walmart_TotalRevenue
item0,2021-02-06T00:00:00,141.0,669.0,10457.98046875,0.0,0.0,0.0,25.0,120.0,1730.449951171875,38.0,186.0,4753.85986328125,110.0,554.0,29297.080078125,48.0,270.0,1556.3299560546875,18.0,95.0,2752.409912109375,28.0,129.0,1878.3299560546875,72.0,353.0,3685.949951171875,60.0,300.0,1874.1700439453125,42.0,210.0,1985.989990234375,44.0,207.0,3056.699951171875
item0,2021-02-07T00:00:00,123.0,538.0,9118.419921875,36.0,194.0,2310.47998046875,85.0,462.0,5071.10009765625,65.0,325.0,7351.68017578125,131.0,696.0,34020.640625,64.0,294.0,2633.830078125,15.0,85.0,2672.39990234375,24.0,106.0,1299.8900146484375,109.0,570.0,5944.6201171875,0.0,0.0,0.0,107.0,516.0,4679.16015625,44.0,220.0,3426.909912109375
item0,2021-02-08T00:00:00,697.0,3309.0,45268.1796875,67.0,335.0,3335.330078125,257.0,1285.0,16286.1904296875,215.0,1020.0,28429.169921875,522.0,2610.0,125324.9765625,162.0,954.0,6439.81005859375,85.0,397.0,15735.91015625,303.0,1593.0,30075.689453125,700.0,3626.0,48607.8515625,167.0,908.0,6254.89990234375,581.0,2665.0,31131.630859375,229.0,1145.0,17651.8203125
item0,2021-02-09T00:00:00,723.0,3895.0,62983.62109375,73.0,365.0,2768.919921875,165.0,923.0,7823.60009765625,195.0,1041.0,21921.029296875,416.0,1974.0,101344.1015625,229.0,1143.0,9265.75,136.0,629.0,24355.5703125,308.0,1483.0,22582.8203125,237.0,1380.0,22100.080078125,103.0,515.0,2040.0899658203125,778.0,3941.0,40753.9609375,229.0,1189.0,18336.91015625
item0,2021-02-10T00:00:00,359.0,1795.0,25400.599609375,0.0,0.0,0.0,70.0,369.0,5504.18994140625,178.0,955.0,22760.849609375,210.0,1096.0,48632.671875,119.0,629.0,6167.22998046875,42.0,182.0,7623.3798828125,130.0,635.0,11225.400390625,129.0,720.0,7685.830078125,98.0,541.0,2361.1298828125,371.0,1961.0,18904.7109375,114.0,570.0,8814.900390625
item0,2021-02-11T00:00:00,307.0,1466.0,23311.1796875,0.0,0.0,0.0,96.0,526.0,5997.7001953125,185.0,947.0,26086.810546875,263.0,1490.0,56149.05859375,197.0,911.0,7781.64013671875,76.0,380.0,14344.9599609375,135.0,636.0,12276.2998046875,157.0,824.0,8626.9404296875,51.0,255.0,1010.1400146484375,294.0,1464.0,13361.740234375,114.0,623.0,10063.599609375
item0,2021-02-12T00:00:00,403.0,2088.0,31490.599609375,50.0,285.0,3633.969970703125,91.0,466.0,4139.39990234375,85.0,417.0,12245.849609375,259.0,1250.0,56640.078125,117.0,585.0,5477.47998046875,62.0,338.0,15227.9697265625,194.0,951.0,17033.73046875,165.0,808.0,10217.0703125,107.0,551.0,3772.760009765625,271.0,1409.0,13793.2099609375,22.0,110.0,1712.72998046875
item0,2021-02-13T00:00:00,158.0,820.0,12525.2900390625,0.0,0.0,0.0,52.0,262.0,2897.489990234375,57.0,280.0,5801.669921875,126.0,656.0,27532.5390625,54.0,273.0,2721.830078125,16.0,80.0,3064.469970703125,51.0,233.0,4296.81982421875,61.0,320.0,4005.469970703125,52.0,236.0,1406.8800048828125,84.0,411.0,4199.93017578125,44.0,220.0,3426.909912109375
item0,2021-02-14T00:00:00,158.0,789.0,11845.91015625,33.0,152.0,1322.4000244140625,33.0,146.0,1285.81005859375,78.0,377.0,9873.9599609375,100.0,505.0,28370.130859375,47.0,225.0,1908.4000244140625,14.0,70.0,3310.25,47.0,247.0,4590.58984375,63.0,315.0,4814.64990234375,26.0,140.0,852.52001953125,151.0,769.0,8077.3798828125,44.0,199.0,2932.139892578125
item0,2021-02-15T00:00:00,813.0,4108.0,64051.28125,0.0,0.0,0.0,181.0,890.0,9862.759765625,304.0,1526.0,37315.12109375,509.0,2369.0,112139.1015625,424.0,2120.0,15456.1904296875,155.0,780.0,27666.359375,239.0,1268.0,23591.0390625,310.0,1579.0,16904.029296875,135.0,675.0,4376.7099609375,611.0,3155.0,33121.25,229.0,1145.0,17651.8203125
item0,2021-02-16T00:00:00,813.0,4094.0,61989.890625,170.0,1020.0,8967.0,295.0,1414.0,19737.48046875,296.0,1375.0,34464.62890625,425.0,2023.0,88314.6796875,511.0,2330.0,19850.30078125,70.0,350.0,13340.580078125,398.0,1931.0,31724.8203125,248.0,1211.0,11783.330078125,0.0,0.0,0.0,424.0,2111.0,20647.490234375,229.0,960.0,14806.5498046875
item0,2021-02-17T00:00:00,403.0,2173.0,31857.310546875,35.0,245.0,3441.489990234375,47.0,235.0,2327.199951171875,105.0,593.0,17866.419921875,285.0,1528.0,71210.3203125,144.0,781.0,7979.2900390625,37.0,194.0,8901.0400390625,113.0,526.0,8625.1796875,264.0,1209.0,13953.01953125,134.0,742.0,4435.72021484375,280.0,1474.0,12860.509765625,114.0,570.0,8814.900390625
item0,2021-02-18T00:00:00,358.0,1817.0,26160.400390625,36.0,144.0,1092.4000244140625,144.0,720.0,8772.259765625,131.0,674.0,16310.0703125,333.0,1672.0,80437.1484375,90.0,488.0,4177.830078125,25.0,125.0,5141.240234375,155.0,766.0,14534.740234375,275.0,1363.0,16373.48046875,134.0,753.0,4340.27978515625,206.0,986.0,9270.3701171875,75.0,269.0,5458.83984375
item0,2021-02-19T00:00:00,403.0,1955.0,29562.380859375,0.0,0.0,0.0,83.0,438.0,5928.39990234375,134.0,714.0,20314.759765625,388.0,1971.0,82467.953125,149.0,702.0,6202.27001953125,23.0,124.0,2194.31005859375,136.0,669.0,14187.5498046875,173.0,809.0,7595.56005859375,87.0,435.0,2636.300048828125,303.0,1452.0,16394.0703125,75.0,375.0,7956.25
item0,2021-02-20T00:00:00,145.0,707.0,10807.8203125,0.0,0.0,0.0,30.0,159.0,1612.9300537109375,46.0,233.0,6315.0400390625,71.0,380.0,18506.869140625,51.0,245.0,2345.39990234375,10.0,60.0,2467.7900390625,62.0,295.0,5176.4599609375,115.0,574.0,7611.7099609375,8.0,40.0,405.6199951171875,113.0,584.0,6141.759765625,44.0,220.0,3426.909912109375
item0,2021-02-21T00:00:00,150.0,738.0,11038.8798828125,35.0,175.0,2229.93994140625,23.0,147.0,2077.06005859375,44.0,219.0,4924.39013671875,164.0,820.0,39344.30859375,30.0,150.0,1238.4200439453125,26.0,130.0,5120.9599609375,33.0,165.0,3610.300048828125,99.0,517.0,4956.60986328125,14.0,70.0,632.3900146484375,87.0,434.0,3389.449951171875,15.0,75.0,330.25
item0,2021-02-22T00:00:00,722.0,3893.0,54546.3984375,143.0,788.0,8239.1298828125,72.0,360.0,5420.9599609375,277.0,1318.0,36226.41015625,418.0,2090.0,95741.5625,41.0,164.0,2149.52001953125,98.0,490.0,14486.3896484375,240.0,1200.0,20549.310546875,546.0,2651.0,30588.529296875,208.0,1040.0,7674.18994140625,229.0,1194.0,11239.01953125,229.0,1251.0,20149.220703125
item0,2021-02-23T00:00:00,813.0,3955.0,58317.91015625,73.0,365.0,2768.919921875,102.0,408.0,5689.39013671875,400.0,2082.0,52813.8984375,336.0,1755.0,81228.3828125,266.0,1402.0,12265.3701171875,57.0,285.0,14819.259765625,276.0,1323.0,18347.130859375,322.0,1531.0,20280.330078125,94.0,658.0,3217.090087890625,408.0,1923.0,16523.169921875,150.0,750.0,15912.5
item0,2021-02-24T00:00:00,365.0,1822.0,27513.849609375,50.0,250.0,3142.330078125,130.0,693.0,10246.41015625,174.0,892.0,22340.4609375,282.0,1390.0,71537.109375,62.0,310.0,4635.91015625,23.0,138.0,2308.889892578125,34.0,189.0,3097.39990234375,273.0,1231.0,14321.3203125,0.0,0.0,0.0,206.0,957.0,9039.2802734375,114.0,526.0,8129.81005859375
item0,2021-02-25T00:00:00,358.0,1880.0,26817.650390625,69.0,345.0,3008.280029296875,68.0,323.0,3853.239990234375,82.0,448.0,9861.6201171875,407.0,2063.0,108095.6015625,97.0,465.0,4406.81005859375,28.0,140.0,7279.64013671875,154.0,782.0,15022.0,229.0,1148.0,13227.740234375,103.0,495.0,3586.35009765625,215.0,1177.0,13812.3203125,61.0,227.0,2227.919921875
item0,2021-02-26T00:00:00,386.0,1855.0,28193.26953125,90.0,450.0,4581.97998046875,133.0,636.0,7230.35009765625,124.0,670.0,20421.69921875,295.0,1505.0,74977.1328125,144.0,684.0,6845.580078125,76.0,380.0,14344.9599609375,150.0,750.0,11764.830078125,198.0,997.0,12294.0595703125,51.0,255.0,1010.1400146484375,343.0,1701.0,18690.720703125,92.0,446.0,6025.18994140625
item0,2021-02-27T00:00:00,137.0,704.0,10573.259765625,28.0,154.0,1620.510009765625,49.0,231.0,3061.169921875,33.0,188.0,4221.47021484375,149.0,765.0,34827.1015625,34.0,175.0,1588.8199462890625,14.0,70.0,3310.25,47.0,274.0,4952.68994140625,67.0,355.0,4591.06982421875,26.0,112.0,757.6400146484375,142.0,704.0,7447.35986328125,44.0,262.0,4416.4501953125
item0,2021-02-28T00:00:00,141.0,655.0,10481.66015625,20.0,100.0,804.6799926757812,46.0,244.0,2456.0,79.0,412.0,9960.419921875,118.0,576.0,25703.900390625,76.0,367.0,3180.010009765625,19.0,81.0,2852.81005859375,44.0,205.0,3743.139892578125,38.0,178.0,1575.2900390625,18.0,90.0,440.0299987792969,135.0,727.0,7730.27978515625,44.0,170.0,2312.81005859375
item0,2021-03-01T00:00:00,496.0,2645.0,40304.109375,95.0,570.0,6107.259765625,23.0,138.0,603.489990234375,156.0,813.0,23289.439453125,455.0,2392.0,115322.953125,144.0,720.0,5037.64013671875,69.0,345.0,12567.7802734375,136.0,642.0,12436.2197265625,479.0,2234.0,28158.880859375,117.0,585.0,3534.8701171875,200.0,915.0,7247.5400390625,152.0,813.0,11904.1103515625
item0,2021-03-02T00:00:00,514.0,2330.0,34136.37890625,78.0,390.0,4031.800048828125,178.0,890.0,9257.419921875,245.0,1209.0,31679.26953125,370.0,2183.0,115189.390625,135.0,735.0,5864.85986328125,51.0,268.0,12221.51953125,174.0,870.0,15243.0400390625,369.0,1793.0,23358.16015625,63.0,315.0,1540.0999755859375,406.0,1966.0,15657.400390625,152.0,731.0,11219.2001953125
item0,2021-03-03T00:00:00,192.0,920.0,14452.7099609375,10.0,60.0,547.2999877929688,48.0,203.0,2393.27001953125,125.0,632.0,15927.1904296875,182.0,970.0,46876.4296875,71.0,353.0,3543.4599609375,36.0,180.0,8435.7900390625,81.0,424.0,5968.39013671875,125.0,675.0,8965.58984375,31.0,155.0,757.8200073242188,162.0,810.0,8996.01953125,75.0,408.0,6288.56005859375
item0,2021-03-04T00:00:00,240.0,1247.0,19629.470703125,59.0,340.0,4301.81982421875,111.0,551.0,5159.10009765625,103.0,505.0,14838.7802734375,50.0,250.0,16126.509765625,77.0,436.0,4590.91015625,23.0,109.0,4216.66015625,99.0,465.0,7550.75,105.0,538.0,6484.4599609375,13.0,39.0,395.4800109863281,199.0,925.0,10571.1201171875,75.0,326.0,4742.81982421875
item0,2021-03-05T00:00:00,218.0,1090.0,17076.0,23.0,115.0,1615.4000244140625,133.0,560.0,6659.3798828125,119.0,626.0,17663.109375,170.0,882.0,45462.8515625,25.0,125.0,882.2100219726562,45.0,191.0,7405.669921875,76.0,349.0,6343.740234375,115.0,578.0,7578.35986328125,0.0,0.0,0.0,201.0,995.0,11194.1298828125,49.0,245.0,5213.0
item0,2021-03-06T00:00:00,93.0,415.0,6525.6298828125,22.0,110.0,1405.050048828125,26.0,142.0,1671.75,44.0,219.0,5291.77978515625,60.0,266.0,13971.1796875,23.0,107.0,1087.3499755859375,11.0,62.0,1868.2099609375,33.0,161.0,2953.97998046875,69.0,347.0,3686.489990234375,21.0,114.0,781.2000122070312,84.0,432.0,4141.7099609375,29.0,145.0,2258.659912109375
item0,2021-03-07T00:00:00,104.0,468.0,6811.97021484375,18.0,90.0,973.47998046875,23.0,115.0,1780.1500244140625,40.0,194.0,4809.72021484375,47.0,229.0,12679.9501953125,15.0,75.0,888.27001953125,11.0,49.0,1410.1500244140625,12.0,70.0,1443.760009765625,35.0,183.0,1976.81005859375,30.0,150.0,804.3499755859375,76.0,382.0,3316.340087890625,29.0,155.0,2302.68994140625
item0,2021-03-08T00:00:00,464.0,2056.0,32179.669921875,90.0,404.0,4775.0,115.0,575.0,7414.0498046875,167.0,878.0,22018.359375,313.0,1565.0,62448.16015625,226.0,1178.0,9866.400390625,65.0,294.0,9142.7099609375,282.0,1401.0,24283.08984375,273.0,1213.0,11223.1396484375,111.0,540.0,3833.929931640625,288.0,1537.0,12726.580078125,152.0,707.0,11437.3603515625
item0,2021-03-09T00:00:00,542.0,2697.0,39320.921875,69.0,345.0,2770.75,202.0,934.0,12899.2802734375,232.0,1135.0,28203.80078125,365.0,1769.0,76902.7265625,34.0,204.0,2941.419921875,69.0,345.0,12567.7802734375,130.0,598.0,12802.0595703125,295.0,1460.0,18607.150390625,138.0,690.0,5077.27001953125,432.0,2335.0,23492.33984375,99.0,466.0,10052.3095703125
item0,2021-03-10T00:00:00,223.0,1187.0,17580.169921875,10.0,50.0,456.0799865722656,86.0,443.0,4382.02001953125,72.0,318.0,10223.6201171875,194.0,876.0,35373.66015625,50.0,240.0,1882.6800537109375,28.0,140.0,5308.0498046875,149.0,782.0,13059.6904296875,211.0,1032.0,10870.240234375,78.0,390.0,2090.3798828125,188.0,976.0,10697.6396484375,75.0,445.0,7434.66015625
item0,2021-03-11T00:00:00,240.0,1133.0,18590.0703125,0.0,0.0,0.0,27.0,135.0,1369.260009765625,103.0,512.0,14094.3095703125,180.0,836.0,43774.921875,97.0,464.0,4499.830078125,23.0,126.0,4915.8701171875,12.0,60.0,1189.47998046875,161.0,831.0,9751.669921875,71.0,355.0,2416.659912109375,183.0,915.0,10380.3203125,75.0,375.0,5785.43017578125
item0,2021-03-12T00:00:00,257.0,1390.0,20704.759765625,22.0,110.0,1095.1800537109375,81.0,311.0,2787.530029296875,84.0,462.0,11799.580078125,180.0,902.0,44064.73828125,10.0,40.0,725.4000244140625,6.0,36.0,1080.9300537109375,104.0,527.0,8775.3603515625,141.0,731.0,8862.490234375,0.0,0.0,0.0,217.0,1036.0,10712.8203125,75.0,349.0,5670.9501953125
item0,2021-03-13T00:00:00,92.0,475.0,7554.68994140625,8.0,40.0,398.25,35.0,170.0,2178.050048828125,44.0,219.0,5574.2998046875,81.0,392.0,16643.0,36.0,188.0,1603.1500244140625,9.0,39.0,1307.56005859375,55.0,285.0,5400.6201171875,62.0,329.0,3827.989990234375,14.0,70.0,660.0499877929688,51.0,228.0,2222.6201171875,19.0,100.0,2116.340087890625
item0,2021-03-14T00:00:00,81.0,421.0,6479.22021484375,13.0,65.0,772.9400024414062,10.0,50.0,660.219970703125,26.0,125.0,2805.97998046875,61.0,317.0,14543.7197265625,14.0,78.0,821.8400268554688,18.0,87.0,3452.280029296875,40.0,200.0,3380.110107421875,60.0,286.0,2628.340087890625,22.0,110.0,664.030029296875,75.0,409.0,3797.27001953125,29.0,154.0,2510.659912109375
item0,2021-03-15T00:00:00,501.0,2223.0,31845.939453125,46.0,184.0,2584.6298828125,140.0,700.0,9550.3701171875,215.0,1056.0,25000.150390625,398.0,2035.0,94302.2109375,122.0,569.0,6718.8798828125,18.0,108.0,883.9099731445312,164.0,820.0,14187.9501953125,406.0,1975.0,21258.509765625,0.0,0.0,0.0,402.0,1979.0,19198.609375,152.0,596.0,8590.4296875
item0,2021-03-16T00:00:00,501.0,2597.0,38725.62890625,98.0,470.0,4761.52978515625,67.0,335.0,3766.739990234375,159.0,795.0,16512.279296875,216.0,1074.0,43032.140625,273.0,1456.0,11772.25,69.0,325.0,10739.2001953125,130.0,650.0,9672.23046875,129.0,699.0,9066.1298828125,207.0,903.0,5862.580078125,371.0,1764.0,19315.33984375,0.0,0.0,0.0
item0,2021-03-17T00:00:00,268.0,1320.0,19800.48046875,14.0,56.0,839.3099975585938,26.0,130.0,1069.219970703125,79.0,451.0,12916.259765625,152.0,760.0,29880.029296875,53.0,250.0,2236.64990234375,51.0,236.0,8716.919921875,85.0,454.0,6907.68994140625,123.0,616.0,4983.080078125,13.0,65.0,659.1300048828125,171.0,871.0,6587.22021484375,49.0,231.0,4995.009765625
item0,2021-03-18T00:00:00,236.0,1233.0,16920.669921875,55.0,253.0,2947.6298828125,65.0,317.0,3222.97998046875,119.0,575.0,12530.150390625,158.0,754.0,40292.6484375,77.0,427.0,4607.93994140625,28.0,140.0,5308.0498046875,56.0,325.0,5358.509765625,142.0,676.0,7745.33984375,24.0,120.0,1084.0999755859375,215.0,1010.0,10638.080078125,75.0,462.0,6839.02001953125
item0,2021-03-19T00:00:00,237.0,1176.0,18393.990234375,22.0,110.0,1095.1800537109375,66.0,330.0,4454.64990234375,100.0,501.0,13952.5400390625,129.0,676.0,26786.060546875,162.0,789.0,6060.4501953125,34.0,189.0,7196.77978515625,94.0,470.0,9506.8095703125,109.0,570.0,6639.990234375,65.0,294.0,1279.68994140625,196.0,948.0,8157.75,35.0,175.0,4123.080078125
item0,2021-03-20T00:00:00,104.0,526.0,8133.91015625,12.0,56.0,544.2000122070312,22.0,110.0,1348.550048828125,33.0,159.0,3873.679931640625,57.0,273.0,11427.8701171875,28.0,164.0,1329.1199951171875,18.0,84.0,3230.06005859375,27.0,129.0,1921.6400146484375,24.0,129.0,1367.7099609375,9.0,54.0,487.8500061035156,58.0,268.0,2493.1201171875,29.0,145.0,2258.659912109375
item0,2021-03-21T00:00:00,89.0,447.0,6483.56005859375,0.0,0.0,0.0,58.0,294.0,3679.239990234375,30.0,155.0,4352.990234375,73.0,365.0,14108.150390625,70.0,330.0,2943.22998046875,18.0,91.0,3441.340087890625,35.0,180.0,3077.949951171875,42.0,193.0,2270.0,5.0,25.0,253.50999450683594,51.0,267.0,2486.75,29.0,135.0,2214.6201171875
item0,2021-03-22T00:00:00,482.0,2433.0,35100.390625,75.0,346.0,4969.35986328125,32.0,160.0,2257.489990234375,149.0,681.0,17036.16015625,228.0,1110.0,50323.01171875,182.0,980.0,10577.2900390625,38.0,152.0,7903.60009765625,187.0,955.0,15560.169921875,227.0,1116.0,13052.0400390625,96.0,480.0,2735.6201171875,322.0,1643.0,18331.69921875,82.0,410.0,3424.580078125
item0,2021-03-23T00:00:00,410.0,2051.0,33830.87109375,78.0,390.0,4031.800048828125,209.0,946.0,12884.1396484375,268.0,1276.0,34126.9296875,363.0,1754.0,83832.3984375,60.0,300.0,1941.719970703125,52.0,260.0,7728.669921875,222.0,1188.0,19935.529296875,256.0,1227.0,14591.3095703125,159.0,810.0,4001.4599609375,258.0,1290.0,10894.5302734375,82.0,410.0,3424.580078125
item0,2021-03-24T00:00:00,268.0,1344.0,20109.41015625,10.0,60.0,547.2999877929688,72.0,397.0,4745.14013671875,89.0,445.0,11543.080078125,166.0,833.0,38733.859375,81.0,429.0,3743.7099609375,51.0,249.0,9524.7099609375,87.0,432.0,6530.91015625,78.0,338.0,3259.4599609375,102.0,504.0,2977.39990234375,242.0,1154.0,11975.2802734375,61.0,331.0,4810.0
item0,2021-03-25T00:00:00,268.0,1283.0,19629.939453125,14.0,70.0,1049.1300048828125,56.0,279.0,3806.820068359375,95.0,485.0,14454.169921875,121.0,585.0,35166.33984375,85.0,450.0,4646.35986328125,15.0,75.0,1269.0799560546875,137.0,687.0,11527.8798828125,126.0,678.0,8908.8203125,55.0,275.0,1841.9200439453125,209.0,970.0,8074.740234375,75.0,375.0,5785.43017578125
item0,2021-03-26T00:00:00,188.0,915.0,15293.2197265625,0.0,0.0,0.0,71.0,355.0,4327.669921875,109.0,546.0,14778.259765625,229.0,1103.0,56523.30078125,87.0,420.0,4722.81982421875,6.0,30.0,900.780029296875,67.0,335.0,5323.75,163.0,867.0,11555.0498046875,68.0,364.0,2717.8798828125,155.0,703.0,6804.080078125,75.0,375.0,5785.43017578125
item0,2021-03-27T00:00:00,104.0,486.0,7442.830078125,5.0,25.0,374.69000244140625,45.0,220.0,2412.030029296875,46.0,226.0,5734.080078125,68.0,362.0,17643.5703125,10.0,50.0,211.66000366210938,12.0,63.0,2267.489990234375,40.0,198.0,3616.080078125,74.0,340.0,4164.7099609375,13.0,65.0,257.489990234375,82.0,446.0,4527.240234375,29.0,131.0,1928.8199462890625
item0,2021-03-28T00:00:00,100.0,522.0,7530.14013671875,13.0,65.0,523.7999877929688,27.0,174.0,1252.0899658203125,41.0,183.0,4549.68017578125,103.0,515.0,21397.009765625,35.0,170.0,1337.6300048828125,2.0,10.0,300.260009765625,38.0,200.0,3771.330078125,21.0,108.0,1037.3499755859375,17.0,92.0,554.8300170898438,87.0,451.0,4531.08984375,29.0,150.0,2336.510009765625
item0,2021-03-29T00:00:00,397.0,2025.0,29095.970703125,95.0,426.0,4717.66015625,110.0,525.0,5274.77001953125,137.0,646.0,18547.880859375,413.0,1846.0,72185.2734375,48.0,192.0,1343.7099609375,65.0,377.0,11226.099609375,202.0,1048.0,17278.19921875,243.0,1172.0,11895.08984375,75.0,375.0,3537.169921875,434.0,2156.0,23224.259765625,152.0,731.0,11219.2001953125
item0,2021-03-30T00:00:00,495.0,2514.0,35978.4609375,46.0,230.0,3230.7900390625,198.0,925.0,11044.08984375,151.0,775.0,21846.33984375,333.0,1555.0,81706.640625,78.0,414.0,2710.909912109375,72.0,360.0,16871.580078125,114.0,622.0,9870.7802734375,279.0,1406.0,19280.8203125,117.0,654.0,3808.199951171875,411.0,2228.0,22874.140625,82.0,357.0,3191.199951171875
item0,2021-03-31T00:00:00,268.0,1326.0,19810.470703125,24.0,92.0,1085.56005859375,74.0,307.0,3747.139892578125,132.0,623.0,16764.9609375,188.0,910.0,39661.3984375,79.0,366.0,3176.860107421875,19.0,95.0,4939.75,106.0,549.0,9243.0302734375,83.0,429.0,3874.659912109375,89.0,421.0,2298.530029296875,153.0,806.0,7922.7998046875,14.0,84.0,1307.9000244140625
item0,2021-04-01T00:00:00,253.0,1306.0,20394.75,0.0,0.0,0.0,70.0,374.0,5613.18017578125,49.0,224.0,5244.27978515625,164.0,766.0,36734.19921875,51.0,246.0,2274.489990234375,28.0,140.0,5308.0498046875,113.0,539.0,8333.58984375,102.0,447.0,6049.22021484375,13.0,65.0,659.1300048828125,191.0,946.0,10628.0595703125,75.0,387.0,5681.93017578125
item0,2021-04-02T00:00:00,234.0,1190.0,17210.5,0.0,0.0,0.0,16.0,80.0,1128.739990234375,120.0,571.0,15566.419921875,162.0,775.0,33850.859375,155.0,724.0,7523.27978515625,51.0,238.0,9005.66015625,90.0,424.0,7993.25,73.0,340.0,3283.820068359375,13.0,78.0,790.9500122070312,220.0,1150.0,10286.240234375,61.0,305.0,4695.509765625
item0,2021-04-03T00:00:00,78.0,381.0,6090.3701171875,0.0,0.0,0.0,50.0,244.0,2304.360107421875,50.0,256.0,6250.58984375,62.0,297.0,15006.8095703125,34.0,170.0,1647.2099609375,0.0,0.0,0.0,43.0,211.0,3852.5400390625,65.0,288.0,3721.320068359375,9.0,36.0,325.2300109863281,88.0,433.0,4169.93017578125,19.0,90.0,1960.6400146484375
item0,2021-04-04T00:00:00,78.0,381.0,6137.25,0.0,0.0,0.0,35.0,175.0,1730.239990234375,29.0,151.0,4174.3798828125,55.0,275.0,7821.58984375,42.0,201.0,1612.1700439453125,5.0,25.0,423.0299987792969,35.0,165.0,3173.159912109375,27.0,115.0,1566.1500244140625,30.0,150.0,804.3499755859375,76.0,385.0,3807.60009765625,19.0,95.0,2038.489990234375
item0,2021-04-05T00:00:00,425.0,2161.0,35711.96875,66.0,330.0,4142.9501953125,136.0,655.0,5070.9501953125,227.0,1120.0,26789.310546875,427.0,2017.0,82590.9921875,267.0,1280.0,12583.8095703125,13.0,65.0,1951.68994140625,246.0,1306.0,23108.4296875,300.0,1500.0,17015.30078125,63.0,315.0,1540.0999755859375,434.0,2275.0,25085.470703125,29.0,145.0,2257.68994140625
item0,2021-04-06T00:00:00,422.0,1945.0,28532.470703125,44.0,220.0,2190.3701171875,67.0,335.0,3766.739990234375,189.0,891.0,26535.689453125,232.0,1157.0,43219.3203125,174.0,948.0,8429.509765625,103.0,515.0,19559.859375,100.0,438.0,4736.39013671875,285.0,1433.0,16141.099609375,144.0,666.0,4356.240234375,334.0,1754.0,14741.8095703125,152.0,690.0,10021.509765625
item0,2021-04-07T00:00:00,257.0,1285.0,19098.169921875,32.0,172.0,1679.0799560546875,90.0,469.0,4267.43994140625,72.0,362.0,9192.8896484375,145.0,678.0,37209.30859375,100.0,500.0,5047.72998046875,23.0,115.0,4396.81982421875,119.0,602.0,11099.16015625,129.0,617.0,6752.8798828125,0.0,0.0,0.0,180.0,887.0,8887.9697265625,75.0,361.0,5567.43994140625
item0,2021-04-08T00:00:00,257.0,1277.0,18454.01953125,46.0,274.0,2443.590087890625,37.0,185.0,1627.969970703125,131.0,674.0,18372.08984375,166.0,857.0,41474.51171875,72.0,408.0,4556.240234375,36.0,180.0,8435.7900390625,100.0,481.0,8051.83984375,139.0,712.0,9012.0595703125,0.0,0.0,0.0,242.0,1232.0,12802.58984375,61.0,340.0,5520.1201171875
item0,2021-04-09T00:00:00,268.0,1349.0,20105.8203125,33.0,165.0,2071.47998046875,27.0,135.0,1854.1300048828125,103.0,493.0,12199.330078125,97.0,510.0,21777.76953125,49.0,245.0,1368.969970703125,42.0,229.0,10324.51953125,101.0,549.0,9463.2900390625,148.0,763.0,7376.18994140625,65.0,294.0,1279.68994140625,206.0,1073.0,10060.2900390625,40.0,186.0,1444.3599853515625
